input,target,lang,plural,subj,obj,verb
le chat mange le renard,le chat a mangé le renard,fr,False,chat,renard,mange
les chats mangent les renards,les chats a mangé les renards,fr,True,chat,renard,mange
le chat voit le renard,le chat a vu le renard,fr,False,chat,renard,voit
les chats voient les renards,les chats a vu les renards,fr,True,chat,renard,voit
le chat cherche le renard,le chat a cherché le renard,fr,False,chat,renard,cherche
les chats cherchent les renards,les chats a cherché les renards,fr,True,chat,renard,cherche
le chat aide le renard,le chat a aidé le renard,fr,False,chat,renard,aide
les chats aident les renards,les chats a aidé les renards,fr,True,chat,renard,aide
le chat suit le renard,le chat a suivi le renard,fr,False,chat,renard,suit
les chats suivent les renards,les chats a suivi les renards,fr,True,chat,renard,suit
le chat porte le renard,le chat a porté le renard,fr,False,chat,renard,porte
les chats portent les renards,les chats a porté les renards,fr,True,chat,renard,porte
le chat embrasse le renard,le chat a embrassé le renard,fr,False,chat,renard,embrasse
les chats embrassent les renards,les chats a embrassé les renards,fr,True,chat,renard,embrasse
le chat chasse le renard,le chat a chassé le renard,fr,False,chat,renard,chasse
les chats chassent les renards,les chats a chassé les renards,fr,True,chat,renard,chasse
le chat observe le renard,le chat a observé le renard,fr,False,chat,renard,observe
les chats observent les renards,les chats a observé les renards,fr,True,chat,renard,observe
le chat poursuit le renard,le chat a poursuivi le renard,fr,False,chat,renard,poursuit
les chats poursuivent les renards,les chats a poursuivi les renards,fr,True,chat,renard,poursuit
le chat attaque le renard,le chat a attaqué le renard,fr,False,chat,renard,attaque
les chats attaquent les renards,les chats a attaqué les renards,fr,True,chat,renard,attaque
le chat sauve le renard,le chat a sauvé le renard,fr,False,chat,renard,sauve
les chats sauvent les renards,les chats a sauvé les renards,fr,True,chat,renard,sauve
le chat réconforte le renard,le chat a réconforté le renard,fr,False,chat,renard,réconforte
les chats réconfortent les renards,les chats a réconforté les renards,fr,True,chat,renard,réconforte
le chat repousse le renard,le chat a repoussé le renard,fr,False,chat,renard,repousse
les chats repoussent les renards,les chats a repoussé les renards,fr,True,chat,renard,repousse
le chat regarde le renard,le chat a regardé le renard,fr,False,chat,renard,regarde
les chats regardent les renards,les chats a regardé les renards,fr,True,chat,renard,regarde
le chat ignore le renard,le chat a ignoré le renard,fr,False,chat,renard,ignore
les chats ignorent les renards,les chats a ignoré les renards,fr,True,chat,renard,ignore
le chat mange le oiseau,le chat a mangé le oiseau,fr,False,chat,oiseau,mange
les chats mangent les oiseaux,les chats a mangé les oiseaux,fr,True,chat,oiseau,mange
le chat voit le oiseau,le chat a vu le oiseau,fr,False,chat,oiseau,voit
les chats voient les oiseaux,les chats a vu les oiseaux,fr,True,chat,oiseau,voit
le chat cherche le oiseau,le chat a cherché le oiseau,fr,False,chat,oiseau,cherche
les chats cherchent les oiseaux,les chats a cherché les oiseaux,fr,True,chat,oiseau,cherche
le chat aide le oiseau,le chat a aidé le oiseau,fr,False,chat,oiseau,aide
les chats aident les oiseaux,les chats a aidé les oiseaux,fr,True,chat,oiseau,aide
le chat suit le oiseau,le chat a suivi le oiseau,fr,False,chat,oiseau,suit
les chats suivent les oiseaux,les chats a suivi les oiseaux,fr,True,chat,oiseau,suit
le chat porte le oiseau,le chat a porté le oiseau,fr,False,chat,oiseau,porte
les chats portent les oiseaux,les chats a porté les oiseaux,fr,True,chat,oiseau,porte
le chat embrasse le oiseau,le chat a embrassé le oiseau,fr,False,chat,oiseau,embrasse
les chats embrassent les oiseaux,les chats a embrassé les oiseaux,fr,True,chat,oiseau,embrasse
le chat chasse le oiseau,le chat a chassé le oiseau,fr,False,chat,oiseau,chasse
les chats chassent les oiseaux,les chats a chassé les oiseaux,fr,True,chat,oiseau,chasse
le chat observe le oiseau,le chat a observé le oiseau,fr,False,chat,oiseau,observe
les chats observent les oiseaux,les chats a observé les oiseaux,fr,True,chat,oiseau,observe
le chat poursuit le oiseau,le chat a poursuivi le oiseau,fr,False,chat,oiseau,poursuit
les chats poursuivent les oiseaux,les chats a poursuivi les oiseaux,fr,True,chat,oiseau,poursuit
le chat attaque le oiseau,le chat a attaqué le oiseau,fr,False,chat,oiseau,attaque
les chats attaquent les oiseaux,les chats a attaqué les oiseaux,fr,True,chat,oiseau,attaque
le chat sauve le oiseau,le chat a sauvé le oiseau,fr,False,chat,oiseau,sauve
les chats sauvent les oiseaux,les chats a sauvé les oiseaux,fr,True,chat,oiseau,sauve
le chat réconforte le oiseau,le chat a réconforté le oiseau,fr,False,chat,oiseau,réconforte
les chats réconfortent les oiseaux,les chats a réconforté les oiseaux,fr,True,chat,oiseau,réconforte
le chat repousse le oiseau,le chat a repoussé le oiseau,fr,False,chat,oiseau,repousse
les chats repoussent les oiseaux,les chats a repoussé les oiseaux,fr,True,chat,oiseau,repousse
le chat regarde le oiseau,le chat a regardé le oiseau,fr,False,chat,oiseau,regarde
les chats regardent les oiseaux,les chats a regardé les oiseaux,fr,True,chat,oiseau,regarde
le chat ignore le oiseau,le chat a ignoré le oiseau,fr,False,chat,oiseau,ignore
les chats ignorent les oiseaux,les chats a ignoré les oiseaux,fr,True,chat,oiseau,ignore
le chat mange le enfant,le chat a mangé le enfant,fr,False,chat,enfant,mange
les chats mangent les enfants,les chats a mangé les enfants,fr,True,chat,enfant,mange
le chat voit le enfant,le chat a vu le enfant,fr,False,chat,enfant,voit
les chats voient les enfants,les chats a vu les enfants,fr,True,chat,enfant,voit
le chat cherche le enfant,le chat a cherché le enfant,fr,False,chat,enfant,cherche
les chats cherchent les enfants,les chats a cherché les enfants,fr,True,chat,enfant,cherche
le chat aide le enfant,le chat a aidé le enfant,fr,False,chat,enfant,aide
les chats aident les enfants,les chats a aidé les enfants,fr,True,chat,enfant,aide
le chat suit le enfant,le chat a suivi le enfant,fr,False,chat,enfant,suit
les chats suivent les enfants,les chats a suivi les enfants,fr,True,chat,enfant,suit
le chat porte le enfant,le chat a porté le enfant,fr,False,chat,enfant,porte
les chats portent les enfants,les chats a porté les enfants,fr,True,chat,enfant,porte
le chat embrasse le enfant,le chat a embrassé le enfant,fr,False,chat,enfant,embrasse
les chats embrassent les enfants,les chats a embrassé les enfants,fr,True,chat,enfant,embrasse
le chat chasse le enfant,le chat a chassé le enfant,fr,False,chat,enfant,chasse
les chats chassent les enfants,les chats a chassé les enfants,fr,True,chat,enfant,chasse
le chat observe le enfant,le chat a observé le enfant,fr,False,chat,enfant,observe
les chats observent les enfants,les chats a observé les enfants,fr,True,chat,enfant,observe
le chat poursuit le enfant,le chat a poursuivi le enfant,fr,False,chat,enfant,poursuit
les chats poursuivent les enfants,les chats a poursuivi les enfants,fr,True,chat,enfant,poursuit
le chat attaque le enfant,le chat a attaqué le enfant,fr,False,chat,enfant,attaque
les chats attaquent les enfants,les chats a attaqué les enfants,fr,True,chat,enfant,attaque
le chat sauve le enfant,le chat a sauvé le enfant,fr,False,chat,enfant,sauve
les chats sauvent les enfants,les chats a sauvé les enfants,fr,True,chat,enfant,sauve
le chat réconforte le enfant,le chat a réconforté le enfant,fr,False,chat,enfant,réconforte
les chats réconfortent les enfants,les chats a réconforté les enfants,fr,True,chat,enfant,réconforte
le chat repousse le enfant,le chat a repoussé le enfant,fr,False,chat,enfant,repousse
les chats repoussent les enfants,les chats a repoussé les enfants,fr,True,chat,enfant,repousse
le chat regarde le enfant,le chat a regardé le enfant,fr,False,chat,enfant,regarde
les chats regardent les enfants,les chats a regardé les enfants,fr,True,chat,enfant,regarde
le chat ignore le enfant,le chat a ignoré le enfant,fr,False,chat,enfant,ignore
les chats ignorent les enfants,les chats a ignoré les enfants,fr,True,chat,enfant,ignore
le chat mange le docteur,le chat a mangé le docteur,fr,False,chat,docteur,mange
les chats mangent les docteurs,les chats a mangé les docteurs,fr,True,chat,docteur,mange
le chat voit le docteur,le chat a vu le docteur,fr,False,chat,docteur,voit
les chats voient les docteurs,les chats a vu les docteurs,fr,True,chat,docteur,voit
le chat cherche le docteur,le chat a cherché le docteur,fr,False,chat,docteur,cherche
les chats cherchent les docteurs,les chats a cherché les docteurs,fr,True,chat,docteur,cherche
le chat aide le docteur,le chat a aidé le docteur,fr,False,chat,docteur,aide
les chats aident les docteurs,les chats a aidé les docteurs,fr,True,chat,docteur,aide
le chat suit le docteur,le chat a suivi le docteur,fr,False,chat,docteur,suit
les chats suivent les docteurs,les chats a suivi les docteurs,fr,True,chat,docteur,suit
le chat porte le docteur,le chat a porté le docteur,fr,False,chat,docteur,porte
les chats portent les docteurs,les chats a porté les docteurs,fr,True,chat,docteur,porte
le chat embrasse le docteur,le chat a embrassé le docteur,fr,False,chat,docteur,embrasse
les chats embrassent les docteurs,les chats a embrassé les docteurs,fr,True,chat,docteur,embrasse
le chat chasse le docteur,le chat a chassé le docteur,fr,False,chat,docteur,chasse
les chats chassent les docteurs,les chats a chassé les docteurs,fr,True,chat,docteur,chasse
le chat observe le docteur,le chat a observé le docteur,fr,False,chat,docteur,observe
les chats observent les docteurs,les chats a observé les docteurs,fr,True,chat,docteur,observe
le chat poursuit le docteur,le chat a poursuivi le docteur,fr,False,chat,docteur,poursuit
les chats poursuivent les docteurs,les chats a poursuivi les docteurs,fr,True,chat,docteur,poursuit
le chat attaque le docteur,le chat a attaqué le docteur,fr,False,chat,docteur,attaque
les chats attaquent les docteurs,les chats a attaqué les docteurs,fr,True,chat,docteur,attaque
le chat sauve le docteur,le chat a sauvé le docteur,fr,False,chat,docteur,sauve
les chats sauvent les docteurs,les chats a sauvé les docteurs,fr,True,chat,docteur,sauve
le chat réconforte le docteur,le chat a réconforté le docteur,fr,False,chat,docteur,réconforte
les chats réconfortent les docteurs,les chats a réconforté les docteurs,fr,True,chat,docteur,réconforte
le chat repousse le docteur,le chat a repoussé le docteur,fr,False,chat,docteur,repousse
les chats repoussent les docteurs,les chats a repoussé les docteurs,fr,True,chat,docteur,repousse
le chat regarde le docteur,le chat a regardé le docteur,fr,False,chat,docteur,regarde
les chats regardent les docteurs,les chats a regardé les docteurs,fr,True,chat,docteur,regarde
le chat ignore le docteur,le chat a ignoré le docteur,fr,False,chat,docteur,ignore
les chats ignorent les docteurs,les chats a ignoré les docteurs,fr,True,chat,docteur,ignore
le chat mange le fille,le chat a mangé le fille,fr,False,chat,fille,mange
les chats mangent les filles,les chats a mangé les filles,fr,True,chat,fille,mange
le chat voit le fille,le chat a vu le fille,fr,False,chat,fille,voit
les chats voient les filles,les chats a vu les filles,fr,True,chat,fille,voit
le chat cherche le fille,le chat a cherché le fille,fr,False,chat,fille,cherche
les chats cherchent les filles,les chats a cherché les filles,fr,True,chat,fille,cherche
le chat aide le fille,le chat a aidé le fille,fr,False,chat,fille,aide
les chats aident les filles,les chats a aidé les filles,fr,True,chat,fille,aide
le chat suit le fille,le chat a suivi le fille,fr,False,chat,fille,suit
les chats suivent les filles,les chats a suivi les filles,fr,True,chat,fille,suit
le chat porte le fille,le chat a porté le fille,fr,False,chat,fille,porte
les chats portent les filles,les chats a porté les filles,fr,True,chat,fille,porte
le chat embrasse le fille,le chat a embrassé le fille,fr,False,chat,fille,embrasse
les chats embrassent les filles,les chats a embrassé les filles,fr,True,chat,fille,embrasse
le chat chasse le fille,le chat a chassé le fille,fr,False,chat,fille,chasse
les chats chassent les filles,les chats a chassé les filles,fr,True,chat,fille,chasse
le chat observe le fille,le chat a observé le fille,fr,False,chat,fille,observe
les chats observent les filles,les chats a observé les filles,fr,True,chat,fille,observe
le chat poursuit le fille,le chat a poursuivi le fille,fr,False,chat,fille,poursuit
les chats poursuivent les filles,les chats a poursuivi les filles,fr,True,chat,fille,poursuit
le chat attaque le fille,le chat a attaqué le fille,fr,False,chat,fille,attaque
les chats attaquent les filles,les chats a attaqué les filles,fr,True,chat,fille,attaque
le chat sauve le fille,le chat a sauvé le fille,fr,False,chat,fille,sauve
les chats sauvent les filles,les chats a sauvé les filles,fr,True,chat,fille,sauve
le chat réconforte le fille,le chat a réconforté le fille,fr,False,chat,fille,réconforte
les chats réconfortent les filles,les chats a réconforté les filles,fr,True,chat,fille,réconforte
le chat repousse le fille,le chat a repoussé le fille,fr,False,chat,fille,repousse
les chats repoussent les filles,les chats a repoussé les filles,fr,True,chat,fille,repousse
le chat regarde le fille,le chat a regardé le fille,fr,False,chat,fille,regarde
les chats regardent les filles,les chats a regardé les filles,fr,True,chat,fille,regarde
le chat ignore le fille,le chat a ignoré le fille,fr,False,chat,fille,ignore
